replication,scenario,horizon,loss,har_mean_loss,harp_mean_loss,loss_ratio_harp_over_har,dm_mean_differential_harp_minus_har,dm_bandwidth,dm_hln_factor,dm_statistic,dm_p_value_two_sided,dm_rejection_direction,har_qlike_floor_count,harp_qlike_floor_count,har_qlike_floor_fraction,harp_qlike_floor_fraction,qlike_numerically_valid,oos_forecasts,disclaimer
7,u_shaped_periodicity,22,MSE,8.6631232518318741e-10,8.7456405138686805e-10,1.0095251169397086,8.2517262036808199e-12,21,0.95699947753381764,0.38905924066420694,0.69723232399762813,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
7,u_shaped_periodicity,22,QLIKE,0.019796819218677448,0.019652602123301513,0.99271513803389833,-0.00014421709537593762,21,0.95699947753381764,-0.28417173271093105,0.77627877689207681,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,no_periodicity,1,MSE,1.0471330936355132e-09,1.0471708845731168e-09,1.0000360899085641,3.7790937603624088e-14,5,0.99899949949937417,0.041249579306617455,0.96709692871117747,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,no_periodicity,1,QLIKE,0.047831211396046139,0.047850869462558066,1.0004109882634826,1.9658066511937021e-05,5,0.99899949949937417,0.48197770363441472,0.62982178527709287,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,no_periodicity,5,MSE,4.9011529935898808e-10,4.8946958471234606e-10,0.99868252501505961,-6.457146466419005e-13,5,0.99099949545900379,-0.80539669025742133,0.42059080107412311,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,no_periodicity,5,QLIKE,0.023931042926814149,0.023897627092310969,0.99860366158694491,-3.3415834503180531e-05,5,0.99099949545900379,-0.84554282937075642,0.39780783025848565,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,no_periodicity,22,MSE,3.8129732725979533e-10,3.7996048566074266e-10,0.99649396546086511,-1.3368415990526654e-12,21,0.95699947753381764,-1.6884954300809902,0.091316165475438568,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,no_periodicity,22,QLIKE,0.019896308381943357,0.019807295263314956,0.99552614902625935,-8.9013118628398225e-05,21,0.95699947753381764,-2.13587117675308,0.032689915543856224,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,u_shaped_periodicity,1,MSE,1.0967979446618631e-09,1.069713916153768e-09,0.97530627346639964,-2.7084028508094806e-11,5,0.99899949949937417,-2.3143002467194482,0.020651258277906159,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,u_shaped_periodicity,1,QLIKE,0.050806677974555875,0.0495075156706207,0.97442930032572095,-0.0012991623039351815,5,0.99899949949937417,-3.0242715002576177,0.0024923266306027749,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,u_shaped_periodicity,5,MSE,4.9266710480299426e-10,4.7735827586365004e-10,0.96892662653930206,-1.5308828939344192e-11,5,0.99099949545900379,-2.2368036822885422,0.025299173784719776,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,u_shaped_periodicity,5,QLIKE,0.024379952310594838,0.023548189111709063,0.96588331313001319,-0.00083176319888577722,5,0.99099949545900379,-2.5249427121000494,0.011571715117731543,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,u_shaped_periodicity,22,MSE,3.7548854552561511e-10,3.6282853882515366e-10,0.96628390705570055,-1.2660006700461401e-11,21,0.95699947753381764,-1.7134219190476279,0.086634946669052124,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
8,u_shaped_periodicity,22,QLIKE,0.019615981782654991,0.018939477045353023,0.96551257312544247,-0.00067650473730196923,21,0.95699947753381764,-1.782743891425685,0.074628003025483156,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,no_periodicity,1,MSE,5.5082237647133759e-10,5.4963261482786388e-10,0.99784002666867766,-1.1897616434735764e-12,5,0.99899949949937417,-2.1816952755538246,0.029132029842514541,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,no_periodicity,1,QLIKE,0.04165117379239594,0.041552162565379289,0.99762284665709167,-9.9011227016639663e-05,5,0.99899949949937417,-2.7308763438603476,0.0063166167181162797,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,no_periodicity,5,MSE,2.8320301172924308e-10,2.8298600819656747e-10,0.99923375273677151,-2.1700353267557359e-13,5,0.99099949545900379,-0.67425675988273925,0.50014808936093091,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,no_periodicity,5,QLIKE,0.020872529147576101,0.02085203260240566,0.9990180133406199,-2.0496545170438641e-05,5,0.99099949545900379,-0.97118077008609149,0.33145826807505169,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,no_periodicity,22,MSE,2.6160794180356885e-10,2.6171643016610632e-10,1.0004146982763196,1.0848836253743204e-13,21,0.95699947753381764,0.19982474529077585,0.84161764767048797,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,no_periodicity,22,QLIKE,0.019360126647200167,0.01935129531681927,0.99954383922472045,-8.8313303809002268e-06,21,0.95699947753381764,-0.2657316072094113,0.79044591923575414,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,u_shaped_periodicity,1,MSE,5.9347001617152037e-10,5.8122367836106615e-10,0.97936485841449006,-1.2246337810454198e-11,5,0.99899949949937417,-2.2806411792303574,0.022569688454600539,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,u_shaped_periodicity,1,QLIKE,0.044727427136021645,0.043860831722165657,0.98062496617074435,-0.00086659541385599413,5,0.99899949949937417,-2.6106210798467502,0.0090377972122186734,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,u_shaped_periodicity,5,MSE,2.7451533572787065e-10,2.7736489216324349e-10,1.0103803178347661,2.8495564353728354e-12,5,0.99099949545900379,0.75185257470715339,0.45213972098725713,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,u_shaped_periodicity,5,QLIKE,0.02066567445626865,0.020613944311389205,0.99749680829488951,-5.173014487944316e-05,5,0.99099949545900379,-0.23684466373502441,0.81277730050249652,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,u_shaped_periodicity,22,MSE,2.4953969858239013e-10,2.6183694549976059e-10,1.0492797217726473,1.2297246917370506e-11,21,0.95699947753381764,2.5316248761549733,0.011353538178388906,HAR,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
9,u_shaped_periodicity,22,QLIKE,0.018781244853664423,0.019375238502950445,1.031626958378647,0.00059399364928602297,21,0.95699947753381764,2.2530136671109831,0.024258287242431165,HAR,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,no_periodicity,1,MSE,9.5472506755943941e-10,9.5584471199840112e-10,1.0011727401709729,1.1196444389619741e-12,5,0.99899949949937417,1.0176264152277883,0.30885552906594343,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,no_periodicity,1,QLIKE,0.043753409323108672,0.043791670956405113,1.0008744834719938,3.8261633296440501e-05,5,0.99899949949937417,1.0739973763638713,0.28282385744979882,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,no_periodicity,5,MSE,4.6230395318591241e-10,4.6224648883744258e-10,0.99987570007118953,-5.7464348469808058e-14,5,0.99099949545900379,-0.066715139251577432,0.94680848178470511,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,no_periodicity,5,QLIKE,0.022144054638771615,0.022152149988497578,1.0003655766686823,8.095349725962819e-06,5,0.99099949545900379,0.23050412121640462,0.81770006143581642,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,no_periodicity,22,MSE,4.3592143756766097e-10,4.351178211387582e-10,0.99815651087639379,-8.0361642890284515e-13,21,0.95699947753381764,-0.70413128484548493,0.48135101886900789,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,no_periodicity,22,QLIKE,0.021479121818697593,0.021471865195679465,0.99966215457599339,-7.2566230181281277e-06,21,0.95699947753381764,-0.13383825812924638,0.89353047372463135,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,u_shaped_periodicity,1,MSE,9.8874674946626866e-10,9.8736677329266228e-10,0.99860431786567061,-1.3799761736062301e-12,5,0.99899949949937417,-0.20977260684740229,0.83384515393276859,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,u_shaped_periodicity,1,QLIKE,0.045569936138063656,0.045223543773996254,0.99239866470258076,-0.00034639236406739873,5,0.99899949949937417,-1.2286121675156418,0.21921725130312092,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,u_shaped_periodicity,5,MSE,4.8725710299331077e-10,4.7945699703590973e-10,0.98399180656478158,-7.800105957401014e-12,5,0.99099949545900379,-1.4455046829414044,0.14831617858901872,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,u_shaped_periodicity,5,QLIKE,0.023267721892206276,0.022792820919756915,0.97958970909788834,-0.00047490097244935959,5,0.99099949545900379,-1.7692308947180115,0.076855350418981491,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,u_shaped_periodicity,22,MSE,4.4029656599578915e-10,4.4015554798910076e-10,0.99967972040306641,-1.4101800668828203e-13,21,0.95699947753381764,-0.026658623457787817,0.97873201509034091,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
10,u_shaped_periodicity,22,QLIKE,0.021428797366806831,0.021453616596741221,1.0011582185182653,2.4819229934388343e-05,21,0.95699947753381764,0.084055338599818327,0.93301243355789265,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,no_periodicity,1,MSE,1.3172971096953024e-09,1.3205112882862209e-09,1.0024399799918047,3.2141785909183828e-12,5,0.99899949949937417,3.6693689051331049,0.00024314998797266148,HAR,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,no_periodicity,1,QLIKE,0.047633940078503259,0.047748449666915646,1.0024039495415173,0.00011450958841238679,5,0.99899949949937417,3.5528744332094093,0.00038104630369137853,HAR,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,no_periodicity,5,MSE,5.1656232181888736e-10,5.1877994646804304e-10,1.004293043753844,2.2176246491555551e-12,5,0.99099949545900379,2.8918555777226906,0.0038297394924375209,HAR,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,no_periodicity,5,QLIKE,0.020078150287207532,0.020147557511559226,1.0034568535128416,6.9407224351692776e-05,5,0.99099949545900379,2.4876281017973279,0.012859813090349363,HAR,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,no_periodicity,22,MSE,3.0488480208361437e-10,3.0598398995999729e-10,1.0036052563750997,1.0991878763830089e-12,21,0.95699947753381764,1.0544504717028891,0.29167672498678893,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,no_periodicity,22,QLIKE,0.011698505879231939,0.011730123203358226,1.0027026805348209,3.1617324126290036e-05,21,0.95699947753381764,0.96948990836245663,0.33230081291114477,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,u_shaped_periodicity,1,MSE,1.3765558983429823e-09,1.3620866824475973e-09,0.98948882794167525,-1.4469215895384928e-11,5,0.99899949949937417,-1.5049150866484626,0.13234590905646251,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,u_shaped_periodicity,1,QLIKE,0.049899210890234871,0.049362971820576612,0.98925355611659183,-0.00053623906965825354,5,0.99899949949937417,-1.6794881880445933,0.093056939004182229,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,u_shaped_periodicity,5,MSE,5.107709410588607e-10,5.0493192273182333e-10,0.9885682252891429,-5.8390183270373779e-12,5,0.99099949545900379,-0.76149726120692518,0.44636011410546306,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,u_shaped_periodicity,5,QLIKE,0.020004173314724892,0.019762354161201791,0.98791156476608311,-0.00024181915352309958,5,0.99099949545900379,-0.84926489303060582,0.39573391117490453,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,u_shaped_periodicity,22,MSE,3.0057395785566158e-10,2.9231905913117134e-10,0.97253621443660021,-8.2548987244902229e-12,21,0.95699947753381764,-1.1160490977798827,0.26440111896318835,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
11,u_shaped_periodicity,22,QLIKE,0.011558105787338999,0.011282386377600364,0.97614493111486633,-0.00027571940973863685,21,0.95699947753381764,-1.0797142054291051,0.28026946614098713,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
12,no_periodicity,1,MSE,1.3567900923889774e-09,1.3572297656659695e-09,1.0003240540150304,4.3967327699224467e-13,5,0.99899949949937417,0.38883924201205367,0.69739506977076338,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
